case_number,year,country,activity,sex,fatal,fatal_numerica,month,latitude,hemisphere,season
1916.06.30,1916.0,USA,swimming,M,N,0,6,37.09024,North,Summer
1916.06.23,1916.0,USA,,M,N,0,6,37.09024,North,Summer
1916.04.25,1916.0,AUSTRALIA,swimming,M,Y,1,4,-25.274398,South,Autumn
1916.04.03,1916.0,AUSTRALIA,,M,Y,1,4,-25.274398,South,Autumn
1916.03.19,1916.0,AUSTRALIA,,M,N,0,3,-25.274398,South,Autumn
1915.12.09,1915.0,AUSTRALIA,diving,M,N,0,12,-25.274398,South,Summer
1915.11.10,1915.0,AUSTRALIA,,M,N,0,11,-25.274398,South,Spring
1915.11.08,1915.0,AUSTRALIA,,M,N,0,11,-25.274398,South,Spring
1915.08.03,1915.0,USA,,M,N,0,8,37.09024,North,Summer
1915.07.06.a,1915.0,MEXICO,fishing,M,Y,1,7,23.634501,North,Summer
1915.07.06.a,1915.0,MEXICO,,M,Y,1,7,23.634501,North,Summer
1915.03.29,1915.0,AUSTRALIA,diving,M,N,0,3,-25.274398,South,Autumn
1915.02.06,1915.0,AUSTRALIA,swimming,M,N,0,2,-25.274398,South,Summer
1915.01.01,1915.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1914.12.04,1914.0,AUSTRALIA,swimming,M,N,0,12,-25.274398,South,Summer
1914.10.17,1914.0,SAMOA,,F,N,0,10,-13.759029,South,Spring
1914.09.26,1914.0,JAMAICA,,M,Y,1,9,18.109581,North,Autumn
1914.09.09,1914.0,USA,swimming,M,Y,1,9,37.09024,North,Autumn
1914.07.15,1914.0,CROATIA,,F,N,0,7,45.1,North,Summer
1914.07.08,1914.0,USA,fishing,M,N,0,7,37.09024,North,Summer
1914.07.07,1914.0,CROATIA,,M,N,0,7,45.1,North,Summer
1914.06.12,1914.0,MONTENEGRO,fishing,M,N,0,6,42.708678,North,Summer
1914.06.10,1914.0,AUSTRALIA,,M,Y,1,6,-25.274398,South,Winter
1914.05.31,1914.0,NEW CALEDONIA,swimming,M,Y,1,5,-20.904305,South,Autumn
1914.05.14,1914.0,USA,fishing,F,N,0,5,37.09024,North,Spring
1914.03.10,1914.0,GUYANA,,M,Y,1,3,4.860416,North,Spring
1914.03.03,1914.0,USA,,M,Y,1,3,37.09024,North,Spring
1914.02.09,1914.0,AUSTRALIA,,M,N,0,2,-25.274398,South,Summer
1914.02.03,1914.0,AUSTRALIA,canoeing,M,N,0,2,-25.274398,South,Summer
1914.01.17,1914.0,AUSTRALIA,,F,N,0,1,-25.274398,South,Summer
1913.12.30,1913.0,USA,fishing,,N,0,12,37.09024,North,Winter
1913.12.26,1913.0,CUBA,,M,Y,1,12,21.521757,North,Winter
1913.11.27,1913.0,NIGERIA,,M,Y,1,11,9.081999,North,Autumn
1913.11.21,1913.0,AUSTRALIA,swimming,M,N,0,11,-25.274398,South,Spring
1913.09.21,1913.0,USA,,M,N,0,9,37.09024,North,Autumn
1913.09.03,1913.0,CROATIA,,M,N,0,9,45.1,North,Autumn
1913.07.12,1913.0,USA,,M,Y,1,7,37.09024,North,Summer
1913.07.10,1913.0,COSTA RICA,swimming,M,Y,1,7,9.748917,North,Summer
1913.05.21,1913.0,USA,fishing,M,N,0,5,37.09024,North,Spring
1913.05.02,1913.0,AUSTRALIA,,M,N,0,5,-25.274398,South,Autumn
1913.03.27,1913.0,SAMOA,,M,N,0,3,-13.759029,South,Autumn
1913.01.00,1913.0,AUSTRALIA,diving,M,N,0,1,-25.274398,South,Summer
1912.11.30,1912.0,PHILIPPINES,swimming,F,Y,1,11,12.879721,North,Autumn
1912.08.30,1912.0,USA,swimming,M,Y,1,8,37.09024,North,Summer
1912.07.23,1912.0,USA,swimming,M,N,0,7,37.09024,North,Summer
1912.07.06,1912.0,SOLOMON ISLANDS,,M,Y,1,7,-9.64571,South,Winter
1912.03.18,1912.0,NEW ZEALAND,swimming,M,N,0,3,-40.900557,South,Autumn
1912.02.22,1912.0,AUSTRALIA,diving,M,N,0,2,-25.274398,South,Summer
1912.02.19,1912.0,AUSTRALIA,swimming,M,N,0,2,-25.274398,South,Summer
1912.02.03,1912.0,NEW CALEDONIA,swimming,M,N,0,2,-20.904305,South,Summer
1912.01.26,1912.0,AUSTRALIA,swimming,M,Y,1,1,-25.274398,South,Summer
1912.01.13,1912.0,FIJI,,M,Y,1,1,-16.578193,South,Summer
1912.01.06,1912.0,AUSTRALIA,,M,N,0,1,-25.274398,South,Summer
1912.01.01,1912.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1911.10.26,1911.0,USA,,M,Y,1,10,37.09024,North,Autumn
1911.10.25,1911.0,AUSTRALIA,diving,M,N,0,10,-25.274398,South,Spring
1911.09.23,1911.0,USA,,M,Y,1,9,37.09024,North,Autumn
1911.09.20,1911.0,USA,swimming,M,Y,1,9,37.09024,North,Autumn
1911.09.17,1911.0,USA,,M,N,0,9,37.09024,North,Autumn
1911.07.31,1911.0,SPAIN,,M,Y,1,7,40.463667,North,Summer
1911.07.16,1911.0,USA,fishing,M,N,0,7,37.09024,North,Summer
1911.05.01,1911.0,USA,fishing,M,N,0,5,37.09024,North,Spring
1911.04.08,1911.0,NEW ZEALAND,fishing,,N,0,4,-40.900557,South,Autumn
1911.03.29,1911.0,AUSTRALIA,swimming,M,Y,1,3,-25.274398,South,Autumn
1911.01.04,1911.0,AUSTRALIA,,M,N,0,1,-25.274398,South,Summer
1910.12.23,1910.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1910.11.24,1910.0,AUSTRALIA,,M,N,0,11,-25.274398,South,Spring
1910.06.25,1910.0,MEXICO,swimming,M,N,0,6,23.634501,North,Summer
1910.06.08,1910.0,MOZAMBIQUE,,,Y,1,6,-18.665695,South,Winter
1910.03.31,1910.0,PANAMA,,M,Y,1,3,8.537981,North,Spring
1910.03.08,1910.0,NEW ZEALAND,swimming,M,N,0,3,-40.900557,South,Autumn
1910.02.16,1910.0,AUSTRALIA,,M,N,0,2,-25.274398,South,Summer
1910.01.26,1910.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1909.12.26,1909.0,USA,,M,N,0,12,37.09024,North,Winter
1909.12.15,1909.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1909.12.05,1909.0,AUSTRALIA,fishing,M,N,0,12,-25.274398,South,Summer
1909.11.14,1909.0,INDONESIA,,,Y,1,11,-0.789275,South,Spring
1909.09.04,1909.0,USA,,M,N,0,9,37.09024,North,Autumn
1909.08.13,1909.0,USA,fishing,M,Y,1,8,37.09024,North,Summer
1909.07.24,1909.0,USA,fishing,M,N,0,7,37.09024,North,Summer
1909.07.15,1909.0,USA,swimming,M,N,0,7,37.09024,North,Summer
1909.06.26.a,1909.0,MEXICO,,F,Y,1,6,23.634501,North,Summer
1909.06.18,1909.0,AUSTRALIA,,M,Y,1,6,-25.274398,South,Winter
1909.04.27,1909.0,SPAIN,fishing,M,N,0,4,40.463667,North,Spring
1909.04.09,1909.0,TUNISIA,diving,M,Y,1,4,33.886917,North,Spring
1908.12.16,1908.0,MEXICO,swimming,M,Y,1,12,23.634501,North,Winter
1908.09.21,1908.0,AUSTRALIA,,M,Y,1,9,-25.274398,South,Spring
1908.09.05,1908.0,USA,,M,N,0,9,37.09024,North,Autumn
1908.08.28,1908.0,SPAIN,,M,Y,1,8,40.463667,North,Summer
1908.07.08,1908.0,CROATIA,,F,Y,1,7,45.1,North,Summer
1908.06.18,1908.0,EGYPT,,M,Y,1,6,26.820553,North,Summer
1908.06.08,1908.0,USA,,M,Y,1,6,37.09024,North,Summer
1908.05.13,1908.0,INDONESIA,,F,Y,1,5,-0.789275,South,Autumn
1908.01.08,1908.0,USA,,M,Y,1,1,37.09024,North,Winter
1907.12.21,1907.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1907.10.18,1907.0,AUSTRALIA,,M,Y,1,10,-25.274398,South,Spring
1907.10.16,1907.0,CHINA,fishing,M,N,0,10,35.86166,North,Autumn
1907.10.16,1907.0,CHINA,fishing,M,Y,1,10,35.86166,North,Autumn
1907.10.14,1907.0,AUSTRALIA,,M,N,0,10,-25.274398,South,Spring
1907.10.08,1907.0,USA,,M,N,0,10,37.09024,North,Autumn
1907.09.11,1907.0,CROATIA,swimming,F,Y,1,9,45.1,North,Autumn
1907.08.12.b.,1907.0,CROATIA,swimming,F,Y,1,8,45.1,North,Summer
1907.08.12.a.,1907.0,CROATIA,swimming,M,Y,1,8,45.1,North,Summer
1907.08.08,1907.0,USA,,M,N,0,8,37.09024,North,Summer
1907.07.14,1907.0,CROATIA,swimming,F,Y,1,7,45.1,North,Summer
1907.07.00,1907.0,USA,,M,N,0,7,37.09024,North,Summer
1907.04.20,1907.0,MEXICO,,M,N,0,4,23.634501,North,Spring
1907.03.26,1907.0,USA,,M,Y,1,3,37.09024,North,Spring
1907.03.07,1907.0,MALTA,fishing,M,Y,1,3,35.937496,North,Spring
1907.02.09,1907.0,PHILIPPINES,,M,N,0,2,12.879721,North,Winter
1907.02.05,1907.0,NEW ZEALAND,,M,Y,1,2,-40.900557,South,Summer
1907.02.03,1907.0,AUSTRALIA,,M,Y,1,2,-25.274398,South,Summer
1906.11.16,1906.0,JAMAICA,fishing,M,N,0,11,18.109581,North,Autumn
1906.10.10.d,1906.0,USA,,M,N,0,10,37.09024,North,Autumn
1906.10.10.c,1906.0,USA,swimming,M,Y,1,10,37.09024,North,Autumn
1906.10.10.b,1906.0,USA,diving,M,N,0,10,37.09024,North,Autumn
1906.10.10.a,1906.0,USA,swimming,M,Y,1,10,37.09024,North,Autumn
1906.09.27.R,1906.0,INDONESIA,swimming,M,N,0,9,-0.789275,South,Spring
1906.09.27.R,1906.0,INDONESIA,swimming,M,Y,1,9,-0.789275,South,Spring
1906.09.05,1906.0,AUSTRALIA,swimming,M,Y,1,9,-25.274398,South,Spring
1906.09.00,1906.0,USA,fishing,M,N,0,9,37.09024,North,Autumn
1906.08.20,1906.0,YEMEN,diving,M,N,0,8,15.552727,North,Summer
1906.08.04,1906.0,USA,,M,Y,1,8,37.09024,North,Summer
1906.07.05,1906.0,USA,swimming,M,Y,1,7,37.09024,North,Summer
1906.04.27,1906.0,INDONESIA,diving,M,Y,1,4,-0.789275,South,Autumn
1906.04.16,1906.0,AUSTRALIA,,M,N,0,4,-25.274398,South,Autumn
1906.04.14,1906.0,AUSTRALIA,diving,M,Y,1,4,-25.274398,South,Autumn
1906.04.10.R.a & b,1906.0,INDONESIA,,M,Y,1,4,-0.789275,South,Autumn
1906.01.28,1906.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1905.09.29,1905.0,AUSTRALIA,swimming,M,Y,1,9,-25.274398,South,Spring
1905.08.00,1905.0,USA,,M,N,0,8,37.09024,North,Summer
1905.08.00,1905.0,PHILIPPINES,,M,N,0,8,12.879721,North,Summer
1905.07.29,1905.0,USA,,M,Y,1,7,37.09024,North,Summer
1905.07.02,1905.0,INDONESIA,,M,Y,1,7,-0.789275,South,Winter
1905.07.00,1905.0,USA,fishing,M,Y,1,7,37.09024,North,Summer
1905.05.22,1905.0,USA,swimming,M,N,0,5,37.09024,North,Spring
1905.03.26,1905.0,AUSTRALIA,,M,N,0,3,-25.274398,South,Autumn
1904.11.02,1904.0,PHILIPPINES,,M,N,0,11,12.879721,North,Autumn
1904.09.00,1904.0,CUBA,,M,Y,1,9,21.521757,North,Autumn
1904.08.00,1904.0,CUBA,,M,Y,1,8,21.521757,North,Summer
1904.07.28,1904.0,USA,sailing,M,N,0,7,37.09024,North,Summer
1904.07.27,1904.0,USA,swimming,M,Y,1,7,37.09024,North,Summer
1904.07.01,1904.0,ITALY,swimming,M,Y,1,7,41.87194,North,Summer
1904.02.07,1904.0,AUSTRALIA,swimming,M,Y,1,2,-25.274398,South,Summer
1904.02.04,1904.0,NEW ZEALAND,swimming,M,Y,1,2,-40.900557,South,Summer
1904.01.23,1904.0,NEW CALEDONIA,,M,Y,1,1,-20.904305,South,Summer
1903.10.04,1903.0,CUBA,,M,Y,1,10,21.521757,North,Autumn
1903.09.16,1903.0,USA,fishing,M,N,0,9,37.09024,North,Autumn
1903.06.21,1903.0,AUSTRALIA,swimming,M,Y,1,6,-25.274398,South,Winter
1903.05.04,1903.0,MEXICO,,M,Y,1,5,23.634501,North,Spring
1903.03.20,1903.0,AUSTRALIA,,M,Y,1,3,-25.274398,South,Autumn
1903.03.12,1903.0,AUSTRALIA,swimming,M,Y,1,3,-25.274398,South,Autumn
1903.01.10,1903.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1902.12.22,1902.0,NICARAGUA,swimming,M,Y,1,12,12.865416,North,Winter
1902.11.10,1902.0,AUSTRALIA,swimming,M,Y,1,11,-25.274398,South,Spring
1902.11.01,1902.0,USA,fishing,M,N,0,11,37.09024,North,Autumn
1902.08.28,1902.0,ITALY,swimming,M,Y,1,8,41.87194,North,Summer
1902.08.24,1902.0,CROATIA,fishing,M,N,0,8,45.1,North,Summer
1902.08.08,1902.0,USA,,M,Y,1,8,37.09024,North,Summer
1902.07.15,1902.0,ITALY,fishing,M,N,0,7,41.87194,North,Summer
1902.07.06,1902.0,USA,swimming,M,N,0,7,37.09024,North,Summer
1902.06.02,1902.0,PHILIPPINES,,M,N,0,6,12.879721,North,Summer
1902.06.00,1902.0,EGYPT,diving,M,N,0,6,26.820553,North,Summer
1902.02.22,1902.0,NEW ZEALAND,,M,N,0,2,-40.900557,South,Summer
1902.01.25,1902.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1902.01.19,1902.0,AUSTRALIA,swimming,M,N,0,1,-25.274398,South,Summer
1901.12.01,1901.0,AUSTRALIA,,M,N,0,12,-25.274398,South,Summer
1901.10.00,1901.0,PHILIPPINES,,M,N,0,10,12.879721,North,Autumn
1901.09.23,1901.0,CYPRUS,swimming,M,Y,1,9,35.126413,North,Autumn
1901.06.24,1901.0,PHILIPPINES,swimming,M,N,0,6,12.879721,North,Summer
1901.01.30,1901.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1900.12.27,1900.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1900.09.15,1900.0,AUSTRALIA,swimming,M,N,0,9,-25.274398,South,Spring
1900.09.05,1900.0,USA,,M,N,0,9,37.09024,North,Autumn
1900.08.21,1900.0,USA,,M,N,0,8,37.09024,North,Summer
1900.07.31,1900.0,CROATIA,swimming,M,Y,1,7,45.1,North,Summer
1900.07.00,1900.0,USA,,,N,0,7,37.09024,North,Summer
1900.01.28,1900.0,AUSTRALIA,,M,N,0,1,-25.274398,South,Summer
1899.12.18,1899.0,AUSTRALIA,,M,N,0,12,-25.274398,South,Summer
1899.11.20,1899.0,PHILIPPINES,,,Y,1,11,12.879721,North,Autumn
1899.10.28,1899.0,AUSTRALIA,fishing,,N,0,10,-25.274398,South,Spring
1899.10.12,1899.0,LIBYA,diving,M,N,0,10,26.3351,North,Autumn
1899.10.12,1899.0,LIBYA,diving,M,Y,1,10,26.3351,North,Autumn
1899.09.11,1899.0,MEXICO,swimming,M,Y,1,9,23.634501,North,Autumn
1899.08.23,1899.0,USA,,M,Y,1,8,37.09024,North,Summer
1899.08.15,1899.0,USA,swimming,M,Y,1,8,37.09024,North,Summer
1899.08.08,1899.0,EGYPT,,M,N,0,8,26.820553,North,Summer
1899.08.08,1899.0,EGYPT,,M,N,0,8,26.820553,North,Summer
1899.08.08,1899.0,EGYPT,,M,N,0,8,26.820553,North,Summer
1899.07.08,1899.0,BAHAMAS,,M,Y,1,7,25.03428,North,Summer
1899.06.07,1899.0,ITALY,fishing,M,N,0,6,41.87194,North,Summer
1899.05.04,1899.0,ITALY,,M,Y,1,5,41.87194,North,Spring
1898.12.28,1898.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1898.10.28,1898.0,USA,,M,Y,1,10,37.09024,North,Autumn
1898.08.22,1898.0,USA,swimming,M,N,0,8,37.09024,North,Summer
1898.07.15,1898.0,YEMEN,swimming,M,Y,1,7,15.552727,North,Summer
1898.07.14,1898.0,YEMEN,,M,Y,1,7,15.552727,North,Summer
1898.07.00,1898.0,CUBA,swimming,M,Y,1,7,21.521757,North,Summer
1898.06.22,1898.0,NEW CALEDONIA,,M,Y,1,6,-20.904305,South,Winter
1898.04.13,1898.0,FIJI,,M,N,0,4,-16.578193,South,Autumn
1898.01.24,1898.0,SRI LANKA,swimming,M,Y,1,1,7.873054,North,Winter
1897.12.04,1897.0,USA,,M,N,0,12,37.09024,North,Winter
1897.10.05,1897.0,MARSHALL ISLANDS,fishing,,Y,1,10,7.131474,North,Autumn
1897.09.17,1897.0,USA,fishing,M,N,0,9,37.09024,North,Autumn
1897.09.06,1897.0,USA,,M,N,0,9,37.09024,North,Autumn
1897.06.09,1897.0,YEMEN,,,Y,1,6,15.552727,North,Summer
1897.03.15.a,1897.0,USA,fishing,M,Y,1,3,37.09024,North,Spring
1896.12.23,1896.0,AUSTRALIA,fishing,M,N,0,12,-25.274398,South,Summer
1896.12.20,1896.0,NEW ZEALAND,,M,Y,1,12,-40.900557,South,Summer
1896.12.17,1896.0,NEW ZEALAND,,M,Y,1,12,-40.900557,South,Summer
1896.11.29,1896.0,AUSTRALIA,swimming,M,Y,1,11,-25.274398,South,Spring
1896.11.01,1896.0,AUSTRALIA,,M,Y,1,11,-25.274398,South,Spring
1896.09.11,1896.0,SRI LANKA,diving,M,N,0,9,7.873054,North,Autumn
1896.07.25,1896.0,USA,fishing,M,Y,1,7,37.09024,North,Summer
1896.06.21,1896.0,USA,,M,N,0,6,37.09024,North,Summer
1896.01.11,1896.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1895.12.09,1895.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1895.11.21,1895.0,BARBADOS,diving,M,N,0,11,13.193887,North,Autumn
1895.11.16,1895.0,AUSTRALIA,fishing,M,Y,1,11,-25.274398,South,Spring
1895.09.14,1895.0,YEMEN,diving,M,Y,1,9,15.552727,North,Autumn
1895.09.00,1895.0,USA,fishing,,N,0,9,37.09024,North,Autumn
1895.08.11,1895.0,USA,swimming,M,Y,1,8,37.09024,North,Summer
1895.08.02,1895.0,USA,fishing,M,N,0,8,37.09024,North,Summer
1895.07.16,1895.0,JAPAN,,M,Y,1,7,36.204824,North,Summer
1895.06.03,1895.0,AUSTRALIA,diving,M,Y,1,6,-25.274398,South,Winter
1895.05.21,1895.0,BAHAMAS,,M,N,0,5,25.03428,North,Spring
1895.05.03,1895.0,NEW ZEALAND,,M,Y,1,5,-40.900557,South,Autumn
1895.04.23,1895.0,NEW ZEALAND,swimming,M,N,0,4,-40.900557,South,Autumn
1895.03.29,1895.0,INDONESIA,swimming,M,Y,1,3,-0.789275,South,Autumn
1895.03.15,1895.0,AUSTRALIA,swimming,M,N,0,3,-25.274398,South,Autumn
1895.02.27,1895.0,AUSTRALIA,swimming,M,Y,1,2,-25.274398,South,Summer
1895.02.23,1895.0,PANAMA,swimming,M,Y,1,2,8.537981,North,Winter
1894.12.11,1894.0,USA,fishing,M,N,0,12,37.09024,North,Winter
1894.11.28,1894.0,AUSTRALIA,,M,N,0,11,-25.274398,South,Spring
1894.10.06,1894.0,USA,swimming,M,Y,1,10,37.09024,North,Autumn
1894.09.12,1894.0,USA,,M,N,0,9,37.09024,North,Autumn
1894.09.06,1894.0,FIJI,,F,N,0,9,-16.578193,South,Spring
1894.09.01,1894.0,USA,fishing,M,N,0,9,37.09024,North,Autumn
1894.08.01,1894.0,USA,,M,N,0,8,37.09024,North,Summer
1894.07.15,1894.0,FRANCE,fishing,M,Y,1,7,46.227638,North,Summer
1894.06.15.b,1894.0,USA,,M,N,0,6,37.09024,North,Summer
1894.06.15.a,1894.0,MEXICO,,M,Y,1,6,23.634501,North,Summer
1893.10.20,1893.0,INDIA,,M,Y,1,10,20.593684,North,Autumn
1893.07.03,1893.0,PHILIPPINES,,M,Y,1,7,12.879721,North,Summer
1893.06.22,1893.0,NIGERIA,,M,Y,1,6,9.081999,North,Summer
1893.06.22,1893.0,LEBANON,,M,Y,1,6,33.854721,North,Summer
1893.05.23,1893.0,FIJI,,F,Y,1,5,-16.578193,South,Autumn
1893.05.17,1893.0,CUBA,,M,Y,1,5,21.521757,North,Spring
1893.04.14,1893.0,AUSTRALIA,swimming,M,N,0,4,-25.274398,South,Autumn
1893.01.30,1893.0,NEW ZEALAND,,M,Y,1,1,-40.900557,South,Summer
1893.01.18,1893.0,FRENCH POLYNESIA,,M,Y,1,1,-17.679742,South,Summer
1892.11.09,1892.0,AUSTRALIA,fishing,M,N,0,11,-25.274398,South,Spring
1892.11.06,1892.0,AUSTRALIA,swimming,F,N,0,11,-25.274398,South,Spring
1892.09.16,1892.0,USA,,M,N,0,9,37.09024,North,Autumn
1892.06.20,1892.0,CUBA,,M,Y,1,6,21.521757,North,Summer
1892.05.19,1892.0,NEW ZEALAND,,M,N,0,5,-40.900557,South,Autumn
1892.04.21,1892.0,BAHAMAS,,M,Y,1,4,25.03428,North,Spring
1892.03.02,1892.0,AUSTRALIA,fishing,M,N,0,3,-25.274398,South,Autumn
1891.12.31,1891.0,AUSTRALIA,swimming,M,N,0,12,-25.274398,South,Summer
1891.12.22,1891.0,NEW ZEALAND,swimming,M,N,0,12,-40.900557,South,Summer
1891.11.29,1891.0,MARTINIQUE,,M,N,0,11,14.641528,North,Autumn
1891.09.14,1891.0,KIRIBATI,,,Y,1,9,-3.370417,South,Spring
1891.08.30,1891.0,CANADA,,M,Y,1,8,56.130366,North,Summer
1891.08.29,1891.0,USA,,M,N,0,8,37.09024,North,Summer
1891.03.10,1891.0,PARAGUAY,,,Y,1,3,-23.442503,South,Autumn
1891.01.08,1891.0,JAMAICA,,M,Y,1,1,18.109581,North,Winter
1890.08.17,1890.0,USA,fishing,,N,0,8,37.09024,North,Summer
1890.08.09,1890.0,USA,,M,N,0,8,37.09024,North,Summer
1890.08.08,1890.0,SAMOA,,M,N,0,8,-13.759029,South,Winter
1890.06.26,1890.0,CROATIA,swimming,M,N,0,6,45.1,North,Summer
1890.06.02,1890.0,EGYPT,swimming,M,Y,1,6,26.820553,North,Summer
1890.02.25,1890.0,MALTA,,M,Y,1,2,35.937496,North,Winter
1889.11.22,1889.0,AUSTRALIA,,M,Y,1,11,-25.274398,South,Spring
1889.10.03,1889.0,INDIA,swimming,M,Y,1,10,20.593684,North,Autumn
1889.07.21,1889.0,USA,swimming,M,Y,1,7,37.09024,North,Summer
1889.07.19,1889.0,USA,fishing,M,N,0,7,37.09024,North,Summer
1889.07.08,1889.0,AUSTRALIA,,M,Y,1,7,-25.274398,South,Winter
1889.01.31,1889.0,USA,fishing,,N,0,1,37.09024,North,Winter
1889.01.00,1889.0,SIERRA LEONE,,M,Y,1,1,8.460555,North,Winter
1888.12.09,1888.0,AUSTRALIA,swimming,M,Y,1,12,-25.274398,South,Summer
1888.12.00,1888.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1888.10.23,1888.0,CROATIA,,,Y,1,10,45.1,North,Autumn
1888.08.14,1888.0,CANADA,,M,Y,1,8,56.130366,North,Summer
1888.08.01,1888.0,USA,sailing,,N,0,8,37.09024,North,Summer
1888.07.13,1888.0,INDIA,,M,Y,1,7,20.593684,North,Summer
1888.06.24,1888.0,AUSTRALIA,fishing,,N,0,6,-25.274398,South,Winter
1888.02.17,1888.0,NEW ZEALAND,,M,N,0,2,-40.900557,South,Summer
1888.01.22,1888.0,AUSTRALIA,,M,N,0,1,-25.274398,South,Summer
1887.12.22,1887.0,HONDURAS,,M,Y,1,12,15.199999,North,Winter
1887.12.04,1887.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1887.10.18,1887.0,USA,,M,Y,1,10,37.09024,North,Autumn
1887.10.00,1887.0,BAHAMAS,,M,Y,1,10,25.03428,North,Autumn
1887.09.22,1887.0,ITALY,swimming,M,N,0,9,41.87194,North,Autumn
1887.03.12,1887.0,AUSTRALIA,,,N,0,3,-25.274398,South,Autumn
1887.02.08,1887.0,NEW ZEALAND,swimming,M,Y,1,2,-40.900557,South,Summer
1887.01.20,1887.0,BRAZIL,,M,Y,1,1,-14.235004,South,Summer
1886.08.00,1886.0,USA,,M,N,0,8,37.09024,North,Summer
1886.08.00,1886.0,USA,,,N,0,8,37.09024,North,Summer
1886.08.00,1886.0,USA,,M,N,0,8,37.09024,North,Summer
1886.06.17,1886.0,AUSTRALIA,,M,Y,1,6,-25.274398,South,Winter
1886.05.06,1886.0,NEW CALEDONIA,,M,Y,1,5,-20.904305,South,Autumn
1886.04.26,1886.0,AUSTRALIA,,M,N,0,4,-25.274398,South,Autumn
1886.02.13,1886.0,AUSTRALIA,fishing,M,N,0,2,-25.274398,South,Summer
1886.01.26,1886.0,AUSTRALIA,diving,M,N,0,1,-25.274398,South,Summer
1885.11.26,1885.0,AUSTRALIA,,,N,0,11,-25.274398,South,Spring
1885.11.26,1885.0,AUSTRALIA,,M,N,0,11,-25.274398,South,Spring
1885.07.26,1885.0,USA,,M,N,0,7,37.09024,North,Summer
1885.07.26,1885.0,USA,,M,N,0,7,37.09024,North,Summer
1885.07.26,1885.0,USA,,M,Y,1,7,37.09024,North,Summer
1885.04.09,1885.0,NEW ZEALAND,,M,N,0,4,-40.900557,South,Autumn
1884.12.13,1884.0,AUSTRALIA,,M,Y,1,12,-25.274398,South,Summer
1884.12.08,1884.0,FRANCE,,F,Y,1,12,46.227638,North,Winter
1884.08.28.R.,1884.0,USA,,M,N,0,8,37.09024,North,Summer
1884.04.38,1884.0,BRAZIL,,M,Y,1,4,-14.235004,South,Autumn
1884.01.14,1884.0,AUSTRALIA,,F,Y,1,1,-25.274398,South,Summer
1883.12.19,1883.0,AUSTRALIA,swimming,M,Y,1,12,-25.274398,South,Summer
1883.12.18,1883.0,USA,,M,Y,1,12,37.09024,North,Winter
1883.10.20,1883.0,URUGUAY,,M,Y,1,10,-32.522779,South,Spring
1883.10.19,1883.0,USA,,M,Y,1,10,37.09024,North,Autumn
1883.09.14,1883.0,AUSTRALIA,,M,Y,1,9,-25.274398,South,Spring
1883.07.05,1883.0,GEORGIA,fishing,M,N,0,7,42.315407,North,Summer
1883.02.26,1883.0,AUSTRALIA,diving,M,N,0,2,-25.274398,South,Summer
1883.02.25,1883.0,AUSTRALIA,diving,M,Y,1,2,-25.274398,South,Summer
1883.01.21,1883.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1882.12.03,1882.0,NEW ZEALAND,,M,N,0,12,-40.900557,South,Summer
1882.11.12,1882.0,NEW ZEALAND,,M,N,0,11,-40.900557,South,Spring
1882.11.12,1882.0,NEW ZEALAND,,M,N,0,11,-40.900557,South,Spring
1882.09.00,1882.0,JAPAN,,M,N,0,9,36.204824,North,Autumn
1882.05.14,1882.0,AUSTRALIA,,M,N,0,5,-25.274398,South,Autumn
1882.05.12,1882.0,AUSTRALIA,diving,M,Y,1,5,-25.274398,South,Autumn
1882.04.15,1882.0,AUSTRALIA,fishing,M,Y,1,4,-25.274398,South,Autumn
1882.02.07,1882.0,AUSTRALIA,diving,M,Y,1,2,-25.274398,South,Summer
1882.01.23,1882.0,AUSTRALIA,,M,Y,1,1,-25.274398,South,Summer
1881.09.05,1881.0,USA,,M,Y,1,9,37.09024,North,Autumn
1881.08.12,1881.0,USA,swimming,M,N,0,8,37.09024,North,Summer
1881.06.13,1881.0,USA,,M,Y,1,6,37.09024,North,Summer
1880.11.25,1880.0,AUSTRALIA,swimming,M,Y,1,11,-25.274398,South,Spring
1880.10.10,1880.0,AUSTRALIA,,M,Y,1,10,-25.274398,South,Spring
1880.08.08,1880.0,MOZAMBIQUE,swimming,M,Y,1,8,-18.665695,South,Winter
